,Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_s,Flow_Packets_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_s,Bwd_Packets_s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
Bwd_Packet_Length_Max,-0.19127648929182814,0.4964003619946584,0.02550886868351826,0.025335401599490028,0.02686219610153693,0.024567860743920467,0.09934976976237626,-0.12282359317033208,0.010557625911575079,0.09002692392577995,1.0,-0.22153411843730933,0.9591678899513458,0.9827597346401823,-0.024767154711317463,-0.123634233932512,0.21411818976962338,0.486303031642478,0.5774173783253725,-0.02547583390598562,0.4928426697346159,0.2144678208675322,0.6002803504262604,0.5731058668934469,-0.04758485853691675,0.23237323814976943,0.051003898104177374,0.2954579010277938,0.25355169160251556,-0.04559731347218116,-0.08988483759108985,,-0.003745220098989413,,0.0027579373913459416,0.0031787755405881827,-0.11491977881942762,-0.07686340065040256,-0.250325276874136,0.9502014451642611,0.8804561228831842,0.9412306351990958,0.8553692493575127,0.22147157322104055,-0.08988483759108985,0.00485280035199237,0.23128976976453391,-0.02538208115077002,-0.14382867850829176,-0.003745220098989413,0.00485280035199237,-0.03426467588889189,0.8751520817282608,0.010557625911575075,0.9591678899513458,0.0027579373913459416,,,,,,,0.02550886868351826,0.02686219610153693,0.025335401599490028,0.02456676177244522,0.11293455344014298,-0.0529612693027767,0.013641100830410233,0.0013347959141215716,0.08274917406947838,0.03826917298784982,0.07980697901865501,0.08096596442350718,0.5772411716799674,0.1598328387797436,0.5807825500388035,0.5608403412276923
Bwd_Packet_Length_Min,-0.2494842309787237,-0.21928948222780126,-0.006795564898912438,-0.0059067540902161125,-0.03551298194053204,-0.0048637816621101195,-0.13152592084471518,0.29599611583573365,-0.02842499506126214,-0.14402432108331384,-0.22153411843730933,1.0,-0.1511874185007513,-0.23971108398633129,-0.02117929951943007,-0.15029376948649567,-0.08396640805609311,-0.13174538108336578,-0.17132903061582158,-0.02988774010988192,-0.21547979659890237,-0.05064213133526383,-0.1876258123017255,-0.16874222827502738,0.044762860791155885,-0.15692961205294717,0.006217876643051766,-0.12203043478202519,-0.0898738668543615,0.058864228977871476,-0.08962617063770172,,-0.005053273213591924,,-0.0007388966640233268,-0.0007967559225766092,-0.14654779259342054,-0.05131156568237368,0.7181318748891194,-0.2351061927341961,-0.16420565472932733,-0.2234976029089173,-0.17361001611242463,-0.1104141315303553,-0.08962617063770172,-0.009925424236650129,-0.3820327026595533,-0.376156904846652,-0.18507465839094078,-0.005053273213591924,-0.009925424236650129,0.2272832929537852,-0.13796894953167185,-0.028424995061262125,-0.1511874185007513,-0.0007388966640233268,,,,,,,-0.006795564898912437,-0.03551298194053204,-0.0059067540902161125,-0.004862243694274135,-0.2861199193688404,-0.13614686981275514,-0.004632232228461346,-0.0003391478873327758,-0.07256453318814117,-0.05718528890276566,-0.08474511970178404,-0.059073819618096365,-0.1587459020015422,-0.05449094296381918,-0.16170851543590067,-0.15207749495901593
Bwd_Packet_Length_Mean,-0.2155269407894481,0.4618755811498594,0.024139133489719047,0.024192251369723857,0.022698396831876896,0.02312680119357334,0.08153554013050363,-0.1032184310657543,0.0015852816014289715,0.0722760230759006,0.9591678899513458,-0.1511874185007513,1.0,0.941415966312565,-0.026943521140855516,-0.13845487892526478,0.2029123336856889,0.4790448581264535,0.5744708424956616,-0.02844955743245941,0.45864490211617825,0.2056690682095011,0.5900605103604349,0.5699431518206761,-0.04423084292068911,0.17127542893969605,0.03140568689870231,0.24312392442144795,0.21295584369848047,-0.04104901406190636,-0.09845511517078243,,-0.004232893328905191,,0.0027141649311573737,0.003131432060298634,-0.1292279458377754,-0.08280359597534509,-0.20218619648604264,0.9074957442704146,0.92121464421633,0.9210714904856737,0.7966499467843783,0.18941183876681608,-0.09845511517078243,0.005726971266349322,0.20860304402588165,-0.04281487871452748,-0.16162377688173618,-0.004232893328905191,0.005726971266349322,-0.007214532983720555,0.9152779346514267,0.0015852816014289709,1.0,0.0027141649311573737,,,,,,,0.02413913348971905,0.022698396831876893,0.024192251369723857,0.02312034502568539,0.10543854721386403,-0.065262808587359,0.015568921693532483,0.0013460615688271746,0.08473166382332613,0.032834863154495124,0.07598749812109303,0.08512808449381425,0.5739667531657564,0.15970867461470345,0.5775460520579582,0.5578809616117983
Bwd_Packet_Length_Std,-0.17131424225185246,0.44519194742558393,0.007347305399189297,0.0069718029794873584,0.0123503439695584,0.006737533565141633,0.08010571237842465,-0.12430400489704285,0.0066783330381645824,0.08114868750401988,0.9827597346401823,-0.23971108398633129,0.941415966312565,1.0,-0.022507132936901184,-0.1109697603082083,0.20918473388728484,0.46987395787638364,0.5509547207921699,-0.02290055923270131,0.44196219631283684,0.20563512817447827,0.5761476848875885,0.5468509709766426,-0.04452224067308842,0.1755739088586046,0.044063523535907485,0.26674951276173936,0.2200102053502422,-0.04300735956783658,-0.08265941921810567,,-0.0033456436185169453,,0.0017043717905221092,0.0018096525247234335,-0.10293057624551144,-0.07032733027065304,-0.2574665042839568,0.9345305579906488,0.850696138374405,0.943718007040744,0.8938305589546082,0.20764677240499763,-0.08265941921810567,0.004498154187443403,0.21800391003217465,0.0005058897269789932,-0.12853497305570175,-0.0033456436185169453,0.004498154187443403,-0.05032073875640759,0.8502690387354296,0.006678333038164584,0.941415966312565,0.0017043717905221092,,,,,,,0.007347305399189295,0.0123503439695584,0.0069718029794873584,0.0067360502480842376,0.09283063552544236,-0.048559481200800975,0.004271207833831279,0.001261681547065735,0.06336406010788107,0.01625840904362222,0.05225863443644025,0.06780853448683855,0.5483835516605398,0.1671420976784665,0.5537663884679916,0.5310191751366927
Flow_Bytes_s,0.06582559714745805,-0.025708388785931627,0.00040398967388679543,0.0003155521255442413,0.004258987388096228,0.0005172081673458478,0.042393721305595766,0.03121200188239994,0.1014182592668581,0.08298507630995677,-0.024767154711317463,-0.02117929951943007,-0.026943521140855516,-0.022507132936901184,1.0,0.22176267261017896,-0.016637933692411955,-0.021313118297760236,-0.022008045967194495,-0.0033524931859761835,-0.025249722487472977,-0.016161167218441057,-0.019866576758664718,-0.021626073128068905,-0.007055782835847716,-0.020163002011289368,-0.012032858010973334,-0.013850112719642869,-0.016009394758969706,-0.006875407242085496,0.17400544639923549,,-0.0004896292164187784,,0.00020180311743293224,0.0001988225576146042,0.22647760629040115,0.010820108488022971,0.012980242979933838,-0.0056982132840722064,0.0603341020307133,0.010600589066084312,-0.002404419392974846,-0.00480592030016503,0.17400544639923549,-0.0009500372178062558,-0.0353159907571223,0.05332410599453276,-0.01652810763278516,-0.0004896292164187784,-0.0009500372178062558,-0.044341817426344486,0.09260190111295895,0.10141825926685809,-0.026943521140855516,0.00020180311743293224,,,,,,,0.00040398967388679554,0.004258987388096228,0.0003155521255442414,0.0005174886070075553,-0.011516498010631883,-0.012813943960622918,0.00014703824353491548,0.00018482031931210005,-0.007851080413813556,-0.0059108697186552005,-0.008889279985519945,-0.006378496385343842,-0.020593388276391913,-0.006402874951194411,-0.02088527716923563,-0.019840020014851533
Flow_Packets_s,0.23758902994285888,-0.12213372701110616,-0.00301151220999077,-0.003120214593923,-0.01867196726757711,-0.002206144929261381,-0.06795213472998679,-0.05766616530982452,-0.05722976699489086,-0.049541243441059216,-0.123634233932512,-0.15029376948649567,-0.13845487892526478,-0.1109697603082083,0.22176267261017896,1.0,-0.07899001474468353,-0.10118931389696463,-0.10450813227141303,-0.015915142605325217,-0.11994845278309761,-0.07672446278282104,-0.09432119895785787,-0.10268500324785095,-0.03349492248831401,-0.09581640744076214,-0.0571261355176971,-0.06576228138834676,-0.07603513950749301,-0.03263869557823039,0.211659611398873,,0.014986340173391677,,0.0007000985438303962,0.0006275042696677579,0.9866658309772834,0.25245752893187623,-0.11870800049521012,-0.12518930746163048,-0.13364284968658735,-0.12199100865671614,-0.0802683822808406,0.08005381329163148,0.211659611398873,-0.004563186152469468,-0.10501532079484216,0.24744032386919138,-0.027015063101599797,0.014986340173391677,-0.004563186152469468,-0.19878681016834626,-0.1306212345328668,-0.05722976699489087,-0.1384548789252648,0.0007000985438303962,,,,,,,-0.00301151220999077,-0.01867196726757711,-0.003120214593923,-0.00220541164140248,-0.07182544954408913,-0.03819826530635852,-0.0022828232801127674,0.000879043389498391,-0.03748086516645738,-0.02807863977029646,-0.04233694746729392,-0.030512930306963528,-0.09778383356973791,-0.030400058107415626,-0.09916949669571357,-0.09420701744908327
Flow_IAT_Mean,-0.09871629982649406,0.5264739181134502,-0.0012021433285108122,-0.001604536664251561,0.00566738829876069,-0.0015846102690190659,0.0710803849084947,-0.01639554246261141,0.05270143398624939,0.073388807529489,0.21411818976962338,-0.08396640805609311,0.2029123336856889,0.20918473388728484,-0.016637933692411955,-0.07899001474468353,1.0,0.6770240208095185,0.6442209317289872,0.6729610747579365,0.5261038957389489,0.8947571921552638,0.4091833821322264,0.6423903226259474,0.7750955356989769,0.33949005503894636,0.6018563659174936,0.2593751032988141,0.46827131871690153,0.5405950066433715,0.0634004876429052,,-0.002379057050216998,,-0.0025484328720543695,-0.0025918324523446635,-0.07322823549540201,-0.05030200959040175,-0.035079477416341535,0.21970013949813294,0.17467343943315158,0.20268826026477374,0.1512742564249827,0.12198791461290377,0.0634004876429052,0.004933843540294884,-0.064343284405184,0.0920918313463953,0.005617951459073872,-0.002379057050216998,0.004933843540294884,-0.08371165201054451,0.1702389335827075,0.05270143398624939,0.2029123336856889,-0.0025484328720543695,,,,,,,-0.001202143328510812,0.005667388298760691,-0.001604536664251561,-0.0015841747895402258,0.026203916665252423,-0.025110651908052617,-0.000919864752272998,-0.0025033288971137513,0.0640072940219944,0.01954797778149859,0.049694246726712084,0.06470272171864075,0.58409617165818,0.13991528683514873,0.5862189745579007,0.5707345368322283
Flow_IAT_Std,-0.11492146090293189,0.7400668828828568,-0.0006259750647578684,-0.0012141364900096604,0.020415957164152693,-0.0013617315129817965,0.16358591582149135,-0.05140262719541522,0.12433613176012741,0.1698636844324521,0.486303031642478,-0.13174538108336578,0.4790448581264535,0.46987395787638364,-0.021313118297760236,-0.10118931389696463,0.6770240208095185,1.0,0.9379196550843316,-0.019536062241903223,0.7397059867699896,0.8184065336585757,0.8102477802944646,0.9358329414599454,0.502421881060755,0.4679225898974067,0.670642494616581,0.4984582237037794,0.6857397102481267,0.5380981458929711,-0.00809621540167372,,-0.0030476631997231256,,-0.004241581403277059,-0.004280821710517914,-0.09380805699654379,-0.06444002391144285,-0.1168732284385107,0.4989411138773003,0.4220655320666502,0.46807893756817304,0.3453952096995234,0.2703122869142557,-0.00809621540167372,0.010934642815499837,-0.081371261578422,0.10885336601922233,-0.08182698102485517,-0.0030476631997231256,0.010934642815499837,-0.08496032026416932,0.4119011603717915,0.12433613176012741,0.4790448581264535,-0.004241581403277059,,,,,,,-0.0006259750647578684,0.02041595716415269,-0.0012141364900096604,-0.0013614891548221705,-0.0580225788283186,-0.03917373481006874,-0.0005716159083729917,-0.0042488929470243485,0.09148459250858564,0.028121659910533763,0.06638930614227721,0.0906856738453132,0.9308308185669605,0.23605184716537525,0.9354406924122195,0.90824135516321
Flow_IAT_Max,-0.11333089592662031,0.7840636295046142,0.0038492684036270245,0.00327186192550535,0.034886593241929234,0.002466091990476633,0.20743943044151442,-0.07541198239705924,0.1531562964320916,0.21064303157381548,0.5774173783253725,-0.17132903061582158,0.5744708424956616,0.5509547207921699,-0.022008045967194495,-0.10450813227141303,0.6442209317289872,0.9379196550843316,1.0,0.10980847479559788,0.7839189938480283,0.6820117624146436,0.9168534724549883,0.9982583706678345,0.31280941603383877,0.44695193293070246,0.4603247859522218,0.560550605636983,0.655636589183244,0.3014713420584977,-0.0038703065247332556,,-0.0031476286344288675,,-0.005766104847490635,-0.005730673574203138,-0.09688495963555702,-0.06655245621755224,-0.16530532625335076,0.5947091947581614,0.5123506020992957,0.55608256452092,0.40278299674017726,0.3060181002033506,-0.0038703065247332556,0.014503154883292204,-0.07113776343977259,0.14581035444085302,-0.0670181101290277,-0.0031476286344288675,0.014503154883292204,-0.10972121667036534,0.4984806198953871,0.1531562964320916,0.5744708424956616,-0.005766104847490635,,,,,,,0.0038492684036270236,0.03488659324192923,0.003271861925505349,0.0024605948032954813,-0.034406864707744705,-0.05049373992579228,0.0017992549208517604,-0.0060289044925613535,0.1376649617253739,0.05101709703013067,0.10017095303718702,0.129782806040189,0.9780416644427268,0.2775473548803978,0.9874399099331415,0.950353512226927
Flow_IAT_Min,-0.022918587305806048,0.07097947948395428,-0.0006463207306657909,-0.0006723417334429453,-0.0040011429040212295,-0.00047064523592139007,-0.015027581045376676,0.0026254695933427574,-0.011332092900205195,-0.014130545545052695,-0.02547583390598562,-0.02988774010988192,-0.02844955743245941,-0.02290055923270131,-0.0033524931859761835,-0.015915142605325217,0.6729610747579365,-0.019536062241903223,0.10980847479559788,1.0,0.07157196876414766,0.32089008855446205,-0.018863687679070623,0.10969758121292558,0.36657148037154197,-0.01936903127982,-0.010730165350120972,-0.013494711007409482,-0.015121391737296963,-0.0056384819054514325,0.09126166095655798,,-0.0004793372600613162,,9.457437148107165e-05,7.757384409133536e-05,-0.014754386224897106,-0.010134115507667801,0.011094948292634632,-0.026151975344245845,-0.02800240899984271,-0.026564349915232596,-0.016887902748584496,-0.009796747305725525,0.09126166095655798,-0.0009415045972357368,-0.035164803915944544,0.07659387832472202,0.09364464181621758,-0.0004793372600613162,-0.0009415045972357368,-0.05441708620912605,-0.02730061431967121,-0.011332092900205194,-0.02844955743245941,9.457437148107165e-05,,,,,,,-0.0006463207306657909,-0.004001142904021231,-0.0006723417334429452,-0.00047049556942327825,0.08132708137322846,-0.013268828687666614,-0.0004932334281582026,0.0001320720797868744,-0.0012541876917670552,-0.005763918935165738,-0.0048456581306012105,0.0011225761057740526,0.03045706456209329,-0.0052992631371967264,0.02885780076661675,0.031597072075028695
Fwd_IAT_Total,-0.15012232205138804,0.9986602355164542,0.019893533412385048,0.018158718565162445,0.09069728242675602,0.01464644220499698,0.274435650712859,-0.1099776619826429,0.14262227668110805,0.2356962954474977,0.4928426697346159,-0.21547979659890237,0.45864490211617825,0.44196219631283684,-0.025249722487472977,-0.11994845278309761,0.5261038957389489,0.7397059867699896,0.7839189938480283,0.07157196876414766,1.0,0.5516761972672286,0.7275991324168852,0.7860717953992927,0.2158006096660611,0.8217727135957874,0.41739663478907196,0.5219483943799487,0.5850058678554251,0.2171211381026535,-0.008488890168454017,,-0.0036126888128046584,,-0.005497605360791629,-0.0052349573153531006,-0.1111993501961997,-0.07638301852957942,-0.22128054583590054,0.510092908029864,0.4285775447236302,0.4557905772361716,0.28201973118577633,0.19431646334312463,-0.008488890168454017,0.00833737856648903,0.15283102431425458,0.030359428167898505,-0.10222095978734388,-0.0036126888128046584,0.00833737856648903,-0.16427142283271481,0.4071337861749012,0.14262227668110802,0.45864490211617825,-0.005497605360791629,,,,,,,0.019893533412385048,0.09069728242675604,0.018158718565162445,0.01464313840205447,0.09326862128779975,-0.022529682025849266,0.016896278432150812,-0.006645045009117559,0.19318123557922084,0.2315452197783733,0.29493380362628674,0.12032709364461144,0.7669554999578563,0.2418556273519952,0.7784864075252781,0.7375016249126488
Fwd_IAT_Mean,-0.09540799939002059,0.5499039029186259,-0.0012212325488575935,-0.0014530283882029287,0.008151622083017706,-0.0015022164539928687,0.08920351440519993,-0.010329731505516302,0.07248259923134386,0.09347127674196319,0.2144678208675322,-0.05064213133526383,0.2056690682095011,0.20563512817447827,-0.016161167218441057,-0.07672446278282104,0.8947571921552638,0.8184065336585757,0.6820117624146436,0.32089008855446205,0.5516761972672286,1.0,0.420561609952808,0.6831125631908547,0.884235380637552,0.4285450677693634,0.8369744345921587,0.2982622622363581,0.619227368083817,0.7817271854606285,0.02502697194032169,,-0.0023108068777114967,,-0.002699931872071202,-0.002727844735839087,-0.07112767840059886,-0.04886087863513319,-0.0020788248648239463,0.22559358712696895,0.18852937918641605,0.20898994268148283,0.15309276231119645,0.1571173470796535,0.02502697194032169,0.0026381174721688723,-0.07669121045891023,0.032704069972963073,-0.03290860981344636,-0.0023108068777114967,0.0026381174721688723,-0.04153956513537726,0.18448066845727007,0.07248259923134386,0.20566906820950115,-0.002699931872071202,,,,,,,-0.0012212325488575935,0.008151622083017705,-0.0014530283882029287,-0.0015018083927426657,-0.024340344525716758,-0.031706920434777436,-0.0008944531281439356,-0.0026530604757595425,0.04454178737862842,0.012105275550698276,0.03506091083431851,0.04643834006399022,0.6570033864558358,0.12888679050061339,0.654945061918518,0.6461141138605733
Fwd_IAT_Std,-0.09516075111000172,0.7256125349853407,2.2155993880103496e-05,-0.0006347689945563293,0.031750455688593165,-0.0008761196897186666,0.23156484852919168,-0.09885510645502735,0.17413396944230236,0.24387683687899422,0.6002803504262604,-0.1876258123017255,0.5900605103604349,0.5761476848875885,-0.019866576758664718,-0.09432119895785787,0.4091833821322264,0.8102477802944646,0.9168534724549883,-0.018863687679070623,0.7275991324168852,0.420561609952808,1.0,0.9189505894152245,-0.03535048751371966,0.39463119445684997,0.21342846686706476,0.6435253501188076,0.5625544886912464,-0.0006945116639540595,-0.016874403902655016,,-0.0028407998141592424,,-0.0051037985076630345,-0.005132563501656382,-0.08744084456018521,-0.060066794302375846,-0.20185917803204442,0.6258960091170298,0.5357966727112581,0.5901227135372871,0.4345704659815322,0.37630500749406953,-0.016874403902655016,0.011775719440605696,-0.06637949759363351,0.14764739817169759,-0.06842869500006855,-0.0028407998141592424,0.011775719440605696,-0.12514448424472044,0.5226900293658869,0.17413396944230236,0.5900605103604349,-0.0051037985076630345,,,,,,,2.2155993880103587e-05,0.031750455688593165,-0.0006347689945563292,-0.0008760183233111025,-0.04774098369100872,-0.034834387934963205,-0.0001491295891992892,-0.005155218962400358,0.09824880106140664,0.030810502187498014,0.07176344090369435,0.09714675581641671,0.9043974922717796,0.27945319179321776,0.9154733331791435,0.8755372257663493
Fwd_IAT_Max,-0.11248012995210592,0.78376469055436,0.0021109966033568714,0.0014722599881894385,0.0353705550320512,0.0007971872229395388,0.21189685847892722,-0.08291269560616661,0.15656544634963127,0.2163572737646253,0.5731058668934469,-0.16874222827502738,0.5699431518206761,0.5468509709766426,-0.021626073128068905,-0.10268500324785095,0.6423903226259474,0.9358329414599454,0.9982583706678345,0.10969758121292558,0.7860717953992927,0.6831125631908547,0.9189505894152245,1.0,0.3127914816120189,0.44728687905338826,0.4596003869674337,0.558994802203528,0.6543936275523953,0.30128855880923094,-0.004059272614572162,,-0.0030927076601736238,,-0.005861904675068471,-0.005859005184733815,-0.09519464697124562,-0.06539249543304389,-0.16262452229341331,0.5928683693874273,0.508607264345445,0.5535957154655727,0.40139992704835836,0.3059198873452617,-0.004059272614572162,0.013299247289415127,-0.07516586880545643,0.14630764434542728,-0.06867183084149224,-0.0030927076601736238,0.013299247289415127,-0.1243140192176153,0.4948329063887499,0.15656544634963127,0.5699431518206761,-0.005861904675068471,,,,,,,0.0021109966033568714,0.0353705550320512,0.0014722599881894381,0.0007967258998922247,-0.03648956201513507,-0.051043432796348744,0.001778926745828329,-0.0060344674802382025,0.13355345115889683,0.04998820606808424,0.09769111512310909,0.12571222044482064,0.976177328597389,0.2835613638136174,0.9864181217280497,0.947627448705323
Fwd_IAT_Min,-0.05139236878079867,0.21461467298417108,-0.001340747812570093,-0.0011910718775987848,-0.0075531446586520725,-0.000980412829489452,-0.026339048172343515,0.04156208736798917,-0.00824744250651756,-0.025786138706669043,-0.04758485853691675,0.044762860791155885,-0.04423084292068911,-0.04452224067308842,-0.007055782835847716,-0.03349492248831401,0.7750955356989769,0.502421881060755,0.31280941603383877,0.36657148037154197,0.2158006096660611,0.884235380637552,-0.03535048751371966,0.3127914816120189,1.0,0.22032868978661696,0.7989306854125658,-0.02002696269760419,0.38988569744303797,0.8664840335890029,0.03527335023408987,,-0.0010088028132446457,,-0.00043325719407116185,-0.0004472935627930402,-0.0310515562031005,-0.02133093217250184,0.1057637939720877,-0.0497823822908305,-0.04337272509180361,-0.050037973865646505,-0.03535190238583675,-0.023492875968394195,0.03527335023408987,-0.001976174923945767,-0.07628857665673308,-0.01770780599928548,0.002358213046834062,-0.0010088028132446457,-0.001976174923945767,0.021147310217845293,-0.0412674275419198,-0.008247442506517561,-0.04423084292068911,-0.00043325719407116185,,,,,,,-0.001340747812570093,-0.007553144658652071,-0.0011910718775987848,-0.000980101947619994,-0.015709335542485138,-0.026454072320621302,-0.0009170592599243515,-0.00035622834262173984,-0.0029014141032351385,-0.011600873894150206,-0.01015920561124723,0.0017812860876752568,0.292550831418581,-0.002773592511111231,0.28337618791560854,0.2963761293980979
Bwd_IAT_Total,-0.10383415941437675,0.8246563390762786,0.02441527185200961,0.023359108745955176,0.10868953221562855,0.018821217436083677,0.3042600455654093,-0.07364057072695408,0.17914372327838657,0.2549463049849842,0.23237323814976943,-0.15692961205294717,0.17127542893969605,0.1755739088586046,-0.020163002011289368,-0.09581640744076214,0.33949005503894636,0.4679225898974067,0.44695193293070246,-0.01936903127982,0.8217727135957874,0.4285450677693634,0.39463119445684997,0.44728687905338826,0.22032868978661696,1.0,0.515058395739789,0.6452858747035563,0.7233814487569299,0.26872342366587704,0.004865350978201853,,-0.0028858830772992596,,-0.006852689226111911,-0.006470102866547982,-0.08882783975142257,-0.061013729060509975,-0.16179141588009072,0.2707222155335104,0.22931624341585743,0.22595595475713875,0.09620174357899271,0.22504067911354114,0.004865350978201853,-0.0020136166911868983,0.24897233208391514,-0.14837967727530268,-0.07584068664990146,-0.0028858830772992596,-0.0020136166911868983,-0.04530857618787294,0.21023834941225422,0.17914372327838657,0.17127542893969605,-0.006852689226111911,,,,,,,0.024415271852009614,0.10868953221562855,0.023359108745955176,0.01881301347927597,0.1342642861036441,-0.005800518258028108,0.020108243003221095,-0.008247006638923002,0.15839254065439026,0.26154923416784,0.29693542876068374,0.07402140132837295,0.44983074956121577,0.1264596092506168,0.45522035822631896,0.4322115054169746
Bwd_IAT_Mean,-0.06713511432893662,0.4177616544108196,-0.0007432796778182997,-0.0009553177136733506,0.011085448800033393,-0.0013092121779622954,0.07215131763625239,0.016297065214229814,0.0685891858549529,0.0695562765485146,0.051003898104177374,0.006217876643051766,0.03140568689870231,0.044063523535907485,-0.012032858010973334,-0.0571261355176971,0.6018563659174936,0.670642494616581,0.4603247859522218,-0.010730165350120972,0.41739663478907196,0.8369744345921587,0.21342846686706476,0.4596003869674337,0.7989306854125658,0.515058395739789,1.0,0.338470796869119,0.7081365892100683,0.9290891163062002,0.04421453887103266,,-0.0017205442803964151,,-0.003168960392082747,-0.0031870138852288232,-0.05295901543222652,-0.036379753779006894,0.0412413904370335,0.06568909374789876,0.05072735392749635,0.0562675576436058,0.03371974946463157,0.1242273707179842,0.04421453887103266,-0.0021867776686202494,-0.022239923348250985,-0.0740647313167569,-0.05059903630360494,-0.0017205442803964151,-0.0021867776686202494,0.02147565077613553,0.04870012507511004,0.0685891858549529,0.031405686898702316,-0.003168960392082747,,,,,,,-0.0007432796778182997,0.011085448800033393,-0.0009553177136733506,-0.001308830767032439,-0.021367783442410755,-0.028622660483204367,-0.00031109428203627854,-0.003143419600951471,0.05180755718363133,0.0738979493746187,0.06319331930204965,0.021940790260358303,0.4649656211422206,0.09081221858765212,0.46620366762881615,0.45702650207663853
Bwd_IAT_Std,-0.03136556548446108,0.524804923766795,0.0007673680426463564,0.0004777012966931996,0.04893030626255625,-0.000537491854745448,0.275910468434123,-0.048052822570650244,0.23952395700749568,0.27888776650742375,0.2954579010277938,-0.12203043478202519,0.24312392442144795,0.26674951276173936,-0.013850112719642869,-0.06576228138834676,0.2593751032988141,0.4984582237037794,0.560550605636983,-0.013494711007409482,0.5219483943799487,0.2982622622363581,0.6435253501188076,0.558994802203528,-0.02002696269760419,0.6452858747035563,0.338470796869119,1.0,0.8557950649694219,-0.00772934004639773,-0.0065295246683226855,,-0.001980656407340362,,-0.008552676722847406,-0.00853108509669051,-0.06096528440792978,-0.04187894467682781,-0.12926272497527164,0.35093447110561354,0.30272375248998346,0.3271350205546594,0.225415862593006,0.4943994308189602,-0.0065295246683226855,-0.0008694179197420458,0.03659520043241954,-0.08877840654823507,-0.02145889432020599,-0.001980656407340362,-0.0008694179197420458,0.02722393563138217,0.2930527108862643,0.23952395700749568,0.24312392442144795,-0.008552676722847406,,,,,,,0.0007673680426463564,0.04893030626255625,0.0004777012966931994,-0.0005375206398114807,0.010398438168171474,-0.030251783347548186,0.0009258133411348026,-0.008636140999799985,0.09324082577909582,0.09067002113841242,0.09821216485444327,0.06238023205674572,0.5587098379755057,0.16917717172472327,0.5669683164587552,0.5407378921306676
Bwd_IAT_Max,-0.04977464190096922,0.5872061158344034,0.0056981852530885065,0.0057407278578300415,0.054223361605333774,0.004002139429389274,0.2652705394468923,-0.0308567560658619,0.2310734381839185,0.26253262363746976,0.25355169160251556,-0.0898738668543615,0.21295584369848047,0.2200102053502422,-0.016009394758969706,-0.07603513950749301,0.46827131871690153,0.6857397102481267,0.655636589183244,-0.015121391737296963,0.5850058678554251,0.619227368083817,0.5625544886912464,0.6543936275523953,0.38988569744303797,0.7233814487569299,0.7081365892100683,0.8557950649694219,1.0,0.4598532829619282,0.01902780185009032,,-0.0022900700445306643,,-0.008989183199867431,-0.008865846882230462,-0.07048898575132206,-0.04841976016524202,-0.07888105270106249,0.3080534371992453,0.2749467306748793,0.2819439922636785,0.1857104854527825,0.4306614548925499,0.01902780185009032,-0.001045868822718214,0.01623676757777313,-0.09829737960164771,-0.032788823753390435,-0.0022900700445306643,-0.001045868822718214,0.04711347079717056,0.2647267783411756,0.2310734381839185,0.21295584369848047,-0.008989183199867431,,,,,,,0.0056981852530885065,0.054223361605333774,0.005740727857830042,0.003994312796759461,-0.004422500459927132,-0.038082537146245675,0.003314613518224869,-0.00934057255297057,0.13218257492928803,0.10302768878807826,0.12205525734807972,0.09844125721139782,0.655879285307146,0.1811403768919992,0.6631975000652698,0.637531605592284
